위스키명,브랜드,표시가_USD,마일리지할인율_%,할인가_USD,정상가_USD,할인율_%,누적판매,리뷰수,평점,재고,구매가능,소분류,상품코드,SKU,상품URL
아케시 케이칫수 700ml,아케시,249.97500000000002,51.0,454.5,505.0,10.0,153,0,0.0,1,Y,1220:싱글몰트 위스키,5372474,276131000001,https://www.shilladfs.com/estore/kr/ko/p/5372474
화이트헤더 21년 700ml,화이트헤더,131.216,53.0,222.4,278.0,20.0,58,0,0.0,0,N,1211:블렌디드 위스키,5372581,276031000002,https://www.shilladfs.com/estore/kr/ko/p/5372581
화이트헤더 15년 700ml,화이트헤더,54.18,57.0,54.18,126.0,57.0,27,0,0.0,6,Y,1211:블렌디드 위스키,5372580,276031000001,https://www.shilladfs.com/estore/kr/ko/p/5372580
맥네어스 럼릭 21년 700ml,맥네어스,159.76800000000003,50.0,285.3,317.0,10.0,30,0,0.0,0,N,1211:블렌디드 위스키,5372299,275931000002,https://www.shilladfs.com/estore/kr/ko/p/5372299
맥네어스 럼릭 12년 700ml,맥네어스,53.42400000000001,50.0,95.4,106.0,10.0,15,0,0.0,6,Y,1211:블렌디드 위스키,5372298,275931000001,https://www.shilladfs.com/estore/kr/ko/p/5372298
미클토어 친커핀 700ml,미클토어,47.32,48.0,47.32,91.0,48.0,18,0,0.0,6,Y,1220:싱글몰트 위스키,5372472,275831000001,https://www.shilladfs.com/estore/kr/ko/p/5372472
토마틴 12년 1000ml,토마틴,31.32,46.0,52.2,58.0,10.0,45,0,0.0,0,N,1220:싱글몰트 위스키,5310054,270131000001,https://www.shilladfs.com/estore/kr/ko/p/5310054
토마틴 21년 700ml,토마틴,128.51999999999998,46.0,214.2,238.0,10.0,264,2,10.0,0,N,1220:싱글몰트 위스키,5310055,270131000002,https://www.shilladfs.com/estore/kr/ko/p/5310055
히노토리 골드오락(그랜다이저) 골드 위스키 700ml,히노토리,45.15,57.0,45.15,105.0,57.0,33,0,0.0,6,Y,1211:블렌디드 위스키,5392958,273831000005,https://www.shilladfs.com/estore/kr/ko/p/5392958
글렌카담 10년 700ml,글렌카담,37.107,40.0,58.9,62.0,5.0,42,0,0.0,0,N,1220:싱글몰트 위스키,5358799,276531000001,https://www.shilladfs.com/estore/kr/ko/p/5358799
글렌카담 13년 700ml,글렌카담,56.8575,40.0,90.25,95.0,5.0,46,0,0.0,0,N,1220:싱글몰트 위스키,5358800,276531000002,https://www.shilladfs.com/estore/kr/ko/p/5358800
글렌카담 아메리칸 오크 리저브 700ml,글렌카담,26.9325,40.0,42.75,45.0,5.0,17,0,0.0,0,N,1220:싱글몰트 위스키,5358802,276531000005,https://www.shilladfs.com/estore/kr/ko/p/5358802
씨앤씨 뀌베 캐스크 750ml,씨앤씨,70.0,44.0,87.5,125.0,30.0,10,0,0.0,6,Y,1220:싱글몰트 위스키,5359024,276831000001,https://www.shilladfs.com/estore/kr/ko/p/5359024
씨앤씨 버지니아 하이랜드 위스키 포트 캐스크 피니시 750ml,씨앤씨,34.78,53.0,34.78,74.0,53.0,16,0,0.0,5,Y,1220:싱글몰트 위스키,5359021,276831000002,https://www.shilladfs.com/estore/kr/ko/p/5359021
씨앤씨 아메리칸 싱글 몰트 750ml,씨앤씨,55.44,44.0,69.3,99.0,30.0,2,0,0.0,6,Y,1220:싱글몰트 위스키,5359022,276831000003,https://www.shilladfs.com/estore/kr/ko/p/5359022
씨앤씨 버번 캐스크 750ml,씨앤씨,52.64,53.0,52.64,112.0,53.0,5,0,0.0,6,Y,1220:싱글몰트 위스키,5359025,276831000004,https://www.shilladfs.com/estore/kr/ko/p/5359025
씨앤씨 쉐리 캐스크 750ml,씨앤씨,62.720000000000006,44.0,78.4,112.0,30.0,8,0,0.0,6,Y,1220:싱글몰트 위스키,5359023,276831000005,https://www.shilladfs.com/estore/kr/ko/p/5359023
교토위스키 아카 오비 700ml,교토 위스키,34.65,51.0,35.0,70.0,50.0,45,0,0.0,1,Y,1211:블렌디드 위스키,5358989,276631000001,https://www.shilladfs.com/estore/kr/ko/p/5358989
사가모어 Double Oak Whiskey 750ml,사가모어,38.25,55.0,38.25,85.0,55.0,67,0,0.0,6,Y,1211:블렌디드 위스키,5285451,270431000002,https://www.shilladfs.com/estore/kr/ko/p/5285451
사가모어 Rye Whiskey 750ml,사가모어,31.85,51.0,31.85,65.0,51.0,31,0,0.0,6,Y,1211:블렌디드 위스키,5285450,270431000001,https://www.shilladfs.com/estore/kr/ko/p/5285450
글렌모렌지 오리지널 1000ml,글렌모렌지,,,39.0,60.0,35.0,148,0,0.0,0,N,1220:싱글몰트 위스키,5070387,108631000001,https://www.shilladfs.com/estore/kr/ko/p/5070387
달모어 18년 2024년 에디션 700ml,달모어,,,332.5,350.0,5.0,600,15,10.0,0,N,1220:싱글몰트 위스키,5358024,114431000100,https://www.shilladfs.com/estore/kr/ko/p/5358024
글렌모레이 21년 포트우드 700ml,글렌모레이,133.4275,50.0,251.75,265.0,5.0,121,0,0.0,0,N,1220:싱글몰트 위스키,5304451,249031000045,https://www.shilladfs.com/estore/kr/ko/p/5304451
헤븐스도어 Straight Rye Whiskey 750ml,헤븐스도어,40.28,50.0,76.0,80.0,5.0,17,0,0.0,6,Y,1211:블렌디드 위스키,5284790,270331000003,https://www.shilladfs.com/estore/kr/ko/p/5284790
헤븐스도어 Straight Bourbon Whiskey 750ml,헤븐스도어,26.4,56.0,26.4,60.0,56.0,16,0,0.0,6,Y,1211:블렌디드 위스키,5284791,270331000001,https://www.shilladfs.com/estore/kr/ko/p/5284791
젠틀맨스 컷 버번 750ml,젠틀맨스 컷,82.35,55.0,82.35,183.0,55.0,83,0,0.0,6,Y,1211:블렌디드 위스키,5345783,268331000018,https://www.shilladfs.com/estore/kr/ko/p/5345783
발렌타인 23년 GOLDEN HOUR 700ml,발렌타인,195.34185,30.0,265.05,279.0,5.0,164,0,0.0,6,Y,1211:블렌디드 위스키,5284763,046131000053,https://www.shilladfs.com/estore/kr/ko/p/5284763
로크로몬드 12년 Perfectly Balanced 1000ml ,로크 로몬드,31.86,46.0,53.1,59.0,10.0,174,2,10.0,0,N,1220:싱글몰트 위스키,5267807,268831000003,https://www.shilladfs.com/estore/kr/ko/p/5267807
위도우 제인 AMERICAN RYE 750ml,위도우 제인,67.925,53.0,135.85,143.0,5.0,21,0,0.0,6,Y,1211:블렌디드 위스키,5337202,274231000003,https://www.shilladfs.com/estore/kr/ko/p/5337202
위도우 제인 APPLEWOOD & RYE 750ml,위도우 제인,69.498,51.0,128.7,143.0,10.0,28,0,0.0,0,N,1211:블렌디드 위스키,5337201,274231000002,https://www.shilladfs.com/estore/kr/ko/p/5337201
글렌스코시아 48년 700ml,글렌 스코시아,7207.2,48.0,7207.2,13860.0,48.0,39,0,0.0,3,Y,1220:싱글몰트 위스키,5300688,265131000004,https://www.shilladfs.com/estore/kr/ko/p/5300688
글렌스코시아 32년 Limted edition 700ml,글렌 스코시아,1111.95,37.0,1111.95,1765.0,37.0,43,0,0.0,1,Y,1220:싱글몰트 위스키,5267813,265131000003,https://www.shilladfs.com/estore/kr/ko/p/5267813
암룻 INDIAN 700ml,암룻,38.9025,40.0,61.75,65.0,5.0,11,0,0.0,0,N,1220:싱글몰트 위스키,5337843,275031000001,https://www.shilladfs.com/estore/kr/ko/p/5337843
암룻 INDIAN CASK STRENGTH 700ml,암룻,59.85,40.0,95.0,100.0,5.0,40,0,0.0,0,N,1220:싱글몰트 위스키,5337844,275031000002,https://www.shilladfs.com/estore/kr/ko/p/5337844
암룻 FUSION 700ml,암룻,52.069500000000005,40.0,82.65,87.0,5.0,69,1,10.0,0,N,1220:싱글몰트 위스키,5337846,275031000003,https://www.shilladfs.com/estore/kr/ko/p/5337846
암룻 PEATED 700ml,암룻,47.2815,40.0,75.05,79.0,5.0,29,0,0.0,6,Y,1220:싱글몰트 위스키,5337847,275031000004,https://www.shilladfs.com/estore/kr/ko/p/5337847
올트모어 23년 CS 한정판 (화이트포트) 700ml,올트모어,327.6075,46.0,574.75,605.0,5.0,200,1,10.0,2,Y,1220:싱글몰트 위스키,5337038,113531000078,https://www.shilladfs.com/estore/kr/ko/p/5337038
글렌알라키 9년 도우로밸리 700ml,글렌알라키,50.544000000000004,53.0,97.2,108.0,10.0,256,1,10.0,0,N,1220:싱글몰트 위스키,5330414,265631000004,https://www.shilladfs.com/estore/kr/ko/p/5330414
보모어 36년 FQ 2023 700ml,보모어,,,2200.0,4000.0,45.0,36,0,0.0,6,Y,1220:싱글몰트 위스키,5221776,114231000038,https://www.shilladfs.com/estore/kr/ko/p/5221776
올트모어 18년 700ml,듀어스,93.67000000000002,45.0,161.5,170.0,5.0,137,1,10.0,0,N,1220:싱글몰트 위스키,3333181,113531000019,https://www.shilladfs.com/estore/kr/ko/p/3333181
부나하벤 에리 1000ml,부나하벤,44.82,46.0,74.7,83.0,10.0,224,2,10.0,0,N,1220:싱글몰트 위스키,5229282,265331000001,https://www.shilladfs.com/estore/kr/ko/p/5229282
딘스톤 버진 오크 700ml,딘스톤,21.5,57.0,21.5,50.0,57.0,26,0,0.0,6,Y,1220:싱글몰트 위스키,5228673,264431000001,https://www.shilladfs.com/estore/kr/ko/p/5228673
큐로 몰트 500ml,큐로,59.5,50.0,59.5,119.0,50.0,28,0,0.0,6,Y,1220:싱글몰트 위스키,5302698,272331000001,https://www.shilladfs.com/estore/kr/ko/p/5302698
스카라버스 히브리디언 저니 블렌디드 몰트 스카치 700ml,스카라버스,23.1,58.0,23.1,55.0,58.0,12,0,0.0,6,Y,1220:싱글몰트 위스키,5304446,249031000037,https://www.shilladfs.com/estore/kr/ko/p/5304446
스카라버스 하이랜드 저니 블렌디드 몰트 스카치 700ml,스카라버스,24.75,55.0,24.75,55.0,55.0,13,0,0.0,6,Y,1220:싱글몰트 위스키,5304439,249031000036,https://www.shilladfs.com/estore/kr/ko/p/5304439
스카라버스 아일레이 저니 블렌디드 몰트 스카치 700ml,스카라버스,23.1,58.0,23.1,55.0,58.0,11,0,0.0,6,Y,1220:싱글몰트 위스키,5304445,249031000035,https://www.shilladfs.com/estore/kr/ko/p/5304445
스카라버스 10년 700ml,스카라버스,42.7975,50.0,80.75,85.0,5.0,14,0,0.0,6,Y,1220:싱글몰트 위스키,5304438,249031000034,https://www.shilladfs.com/estore/kr/ko/p/5304438
스카라버스 아일레이 싱글몰트 700ml,스카라버스,22.8,62.0,22.8,60.0,62.0,18,0,0.0,6,Y,1220:싱글몰트 위스키,5304444,249031000032,https://www.shilladfs.com/estore/kr/ko/p/5304444
글렌모레이 커티 샥 스카치 위스키 1000ml,글렌모레이,11.5805,50.0,21.85,23.0,5.0,27,0,0.0,0,N,1211:블렌디드 위스키,5312122,249031000026,https://www.shilladfs.com/estore/kr/ko/p/5312122
폴 존 피엑스 쉐리 700ml,폴 존,45.15,57.0,45.15,105.0,57.0,164,0,0.0,0,N,1220:싱글몰트 위스키,5312121,249031000025,https://www.shilladfs.com/estore/kr/ko/p/5312121
폴 존 클래식 1000ml,폴 존,39.9,58.0,39.9,95.0,58.0,29,0,0.0,6,Y,1220:싱글몰트 위스키,5311851,249031000022,https://www.shilladfs.com/estore/kr/ko/p/5311851
맥탈라 올드퍼스 쉐리 케스크 12년 700ml,맥탈라,39.7765,50.0,75.05,79.0,5.0,40,0,0.0,6,Y,1220:싱글몰트 위스키,5311850,249031000021,https://www.shilladfs.com/estore/kr/ko/p/5311850
맥탈라 스타라타 15년 700ml,맥탈라,56.8955,50.0,107.35,113.0,5.0,32,0,0.0,6,Y,1220:싱글몰트 위스키,5311848,249031000018,https://www.shilladfs.com/estore/kr/ko/p/5311848
맥탈라 마라 700ml,맥탈라,41.7905,50.0,78.85,83.0,5.0,35,0,0.0,4,Y,1220:싱글몰트 위스키,5312020,249031000017,https://www.shilladfs.com/estore/kr/ko/p/5312020
맥탈라 테라 700ml,맥탈라,29.93,59.0,29.93,73.0,59.0,20,0,0.0,6,Y,1220:싱글몰트 위스키,5311920,249031000016,https://www.shilladfs.com/estore/kr/ko/p/5311920
글렌모레이 15년 1000ml,글렌모레이,46.322,50.0,87.4,92.0,5.0,57,2,9.0,0,N,1220:싱글몰트 위스키,5311847,249031000015,https://www.shilladfs.com/estore/kr/ko/p/5311847
보모어 타임리스 33년 700ml,보모어,,,1484.0,2800.0,47.0,95,0,0.0,3,Y,1220:싱글몰트 위스키,5265734,114231000041,https://www.shilladfs.com/estore/kr/ko/p/5265734
달모어 퀸텟 700ml ,달모어,,,104.3,149.0,30.0,264,1,10.0,0,N,1220:싱글몰트 위스키,5311398,114431000065,https://www.shilladfs.com/estore/kr/ko/p/5311398
달모어 콰르텟 1000ml,달모어,,,127.3,134.0,5.0,203,0,0.0,0,N,1220:싱글몰트 위스키,5311282,114431000064,https://www.shilladfs.com/estore/kr/ko/p/5311282
사제락 라이 위스키 750ml,버팔로 트레이스,21.62,53.0,21.62,46.0,53.0,94,0,0.0,6,Y,1211:블렌디드 위스키,5310162,258231000001,https://www.shilladfs.com/estore/kr/ko/p/5310162
파이어볼 시나몬 위스키 1000ml,버팔로 트레이스,12.369,41.0,19.95,21.0,5.0,60,2,7.0,6,Y,1211:블렌디드 위스키,5302184,258231000006,https://www.shilladfs.com/estore/kr/ko/p/5302184
우드포드 리저브 Baccarat Edition 700ml,우드포드 리저브,872.1,49.0,1615.0,1700.0,5.0,25,0,0.0,0,N,1211:블렌디드 위스키,5088307,114931000035,https://www.shilladfs.com/estore/kr/ko/p/5088307
잭다니엘 Black Label Tin 1000ml,잭다니엘,19.95,43.0,19.95,35.0,43.0,25,0,0.0,6,Y,1211:블렌디드 위스키,5303971,114931000046,https://www.shilladfs.com/estore/kr/ko/p/5303971
더 아일라 보이즈 베어렉스 배틀 엑스 아일라 700ml,더 아일라 보이즈,33.54,57.0,33.54,78.0,57.0,19,0,0.0,6,Y,1220:싱글몰트 위스키,5232740,263431000001,https://www.shilladfs.com/estore/kr/ko/p/5232740
잭다니엘 허니 1000ml,잭다니엘,19.95,43.0,33.25,35.0,5.0,318,4,9.5,6,Y,1211:Blended Whisky,3299108,114931000005,https://www.shilladfs.com/estore/kr/ko/p/3299108
오켄토션 다크 오크 CNY 1000ml,오켄토션,33.11,57.0,33.11,77.0,57.0,15,0,0.0,6,Y,1220:싱글몰트 위스키,5303265,114231000040,https://www.shilladfs.com/estore/kr/ko/p/5303265
듀어스 더블더블 27년 500ml,듀어스,151.05,50.0,285.0,300.0,5.0,209,0,0.0,0,N,1211:블렌디드 위스키,5267970,113531000058,https://www.shilladfs.com/estore/kr/ko/p/5267970
듀어스 더블더블 36년 500ml,듀어스,846.0,53.0,846.0,1800.0,53.0,60,0,0.0,2,Y,1220:싱글몰트 위스키,5268057,113531000060,https://www.shilladfs.com/estore/kr/ko/p/5268057
글렌데브론 40년 700ml,글렌데브론,2695.0,45.0,2695.0,4900.0,45.0,19,0,0.0,1,Y,1220:싱글몰트 위스키,5268155,113531000066,https://www.shilladfs.com/estore/kr/ko/p/5268155
로크로몬드 8년 Madeira 1000ml,로크 로몬드,21.84,58.0,21.84,52.0,58.0,108,2,10.0,6,Y,1220:싱글몰트 위스키,5267810,268831000002,https://www.shilladfs.com/estore/kr/ko/p/5267810
컴파스 박스 Spice Tree 700ml,컴파스 박스,43.301,50.0,81.7,86.0,5.0,28,0,0.0,0,N,1211:블렌디드 위스키,5229035,263731000004,https://www.shilladfs.com/estore/kr/ko/p/5229035
컴파스 박스 Orchard House 700ml,컴파스 박스,30.21,50.0,57.0,60.0,5.0,173,1,10.0,0,N,1211:블렌디드 위스키,5229033,263731000001,https://www.shilladfs.com/estore/kr/ko/p/5229033
켄터키아울 더 와이즈맨 스트라이트 버번 위스키 700ml,켄터키아울,31.95,55.0,31.95,71.0,55.0,9,0,0.0,6,Y,1211:블렌디드 위스키,5249134,258131000006,https://www.shilladfs.com/estore/kr/ko/p/5249134
켄터키아울 컨피스케이티드 버번 위스키 700ml,켄터키아울,85.956,45.0,148.2,156.0,5.0,197,0,0.0,0,N,1211:블렌디드 위스키,5248878,258131000003,https://www.shilladfs.com/estore/kr/ko/p/5248878
켄터키아울 더 와이즈맨 라이 버번 위스키 700ml,켄터키아울,39.12100000000001,45.0,67.45,71.0,5.0,19,0,0.0,6,Y,1211:블렌디드 위스키,5248877,258131000002,https://www.shilladfs.com/estore/kr/ko/p/5248877
밀크앤허니 APEX ex-알바 Batch 700ml,밀크앤허니,72.52,63.0,72.52,196.0,63.0,20,0,0.0,6,Y,1220:싱글몰트 위스키,5248996,266731000010,https://www.shilladfs.com/estore/kr/ko/p/5248996
밀크앤허니 APEX 사해 Batch 700ml,밀크앤허니,91.16000000000001,58.0,172.0,215.0,20.0,69,0,0.0,0,N,1220:싱글몰트 위스키,5248994,266731000007,https://www.shilladfs.com/estore/kr/ko/p/5248994
밀크앤허니 APEX 석류 Batch 700ml,밀크앤허니,111.321,40.0,176.7,186.0,5.0,40,0,0.0,6,Y,1220:싱글몰트 위스키,5248993,266731000006,https://www.shilladfs.com/estore/kr/ko/p/5248993
밀크앤허니 크리스마스에디션 트릿 700ml,밀크앤허니,49.98,58.0,49.98,119.0,58.0,12,0,0.0,6,Y,1220:싱글몰트 위스키,5248990,266731000005,https://www.shilladfs.com/estore/kr/ko/p/5248990
밀크앤허니 엘리먼츠 레드와인 캐스크 700ml,밀크앤허니,40.95,61.0,40.95,105.0,61.0,24,0,0.0,6,Y,1220:싱글몰트 위스키,5248989,266731000004,https://www.shilladfs.com/estore/kr/ko/p/5248989
밀크앤허니 클래식 싱글몰트 700ml,밀크앤허니,35.19200000000001,58.0,66.4,83.0,20.0,50,1,10.0,6,Y,1220:싱글몰트 위스키,5248987,266731000001,https://www.shilladfs.com/estore/kr/ko/p/5248987
딩글 싱글몰트위스키 배치6 700ml,딩글,46.23,60.0,69.0,115.0,40.0,23,0,0.0,0,N,1220:싱글몰트 위스키,5249079,266631000002,https://www.shilladfs.com/estore/kr/ko/p/5249079
아마하간 World Malt Editon No.1 700ml,아마하간,39.99,57.0,39.99,93.0,57.0,29,1,10.0,6,Y,1211:블렌디드 위스키,5232837,263231000005,https://www.shilladfs.com/estore/kr/ko/p/5232837
아마하간 World Malt Editon No.5 700ml,아마하간,54.918000000000006,51.0,101.7,113.0,10.0,34,0,0.0,6,Y,1211:블렌디드 위스키,5232836,263231000003,https://www.shilladfs.com/estore/kr/ko/p/5232836
아마하간 World Malt Editon Yamazakura 700ml,아마하간,51.516000000000005,51.0,95.4,106.0,10.0,39,0,0.0,0,N,1211:블렌디드 위스키,5232460,263231000002,https://www.shilladfs.com/estore/kr/ko/p/5232460
딘스톤 10년 700ml,딘스톤,27.09,57.0,27.09,63.0,57.0,36,0,0.0,6,Y,1220:싱글몰트 위스키,5228672,264431000002,https://www.shilladfs.com/estore/kr/ko/p/5228672
펄킨위스키 RARE INCHGOWER PX 700ml,펄킨 위스키,69.552,50.0,124.2,138.0,10.0,38,0,0.0,0,N,1220:싱글몰트 위스키,5228763,263131000004,https://www.shilladfs.com/estore/kr/ko/p/5228763
펄킨위스키 49 TULLIBARDINE OA 700ml,펄킨 위스키,69.552,50.0,124.2,138.0,10.0,33,0,0.0,6,Y,1220:싱글몰트 위스키,5228761,263131000003,https://www.shilladfs.com/estore/kr/ko/p/5228761
더글라스랭 OP BLAIR ATHOL 12년 700ml,더글라스랭,68.85,55.0,68.85,153.0,55.0,47,0,0.0,6,Y,1220:싱글몰트 위스키,5228866,265431000009,https://www.shilladfs.com/estore/kr/ko/p/5228866
더글라스랭 SCALLYWAG 10년 700ml,더글라스랭,36.0525,48.0,65.55,69.0,5.0,43,0,0.0,0,N,1220:싱글몰트 위스키,5228864,265431000003,https://www.shilladfs.com/estore/kr/ko/p/5228864
더글라스랭 BIG PEAT 12년 700ml,더글라스랭,38.665,48.0,70.3,74.0,5.0,46,0,0.0,6,Y,1220:싱글몰트 위스키,5228863,265431000001,https://www.shilladfs.com/estore/kr/ko/p/5228863
더글라스랭 OP LEDAIG 13년 700ml,더글라스랭,69.4925,48.0,126.35,133.0,5.0,25,0,0.0,0,N,1220:싱글몰트 위스키,5228862,265431000008,https://www.shilladfs.com/estore/kr/ko/p/5228862
더글라스랭 OP AUCHROISK 12년 700ml,더글라스랭,49.5,55.0,49.5,110.0,55.0,17,0,0.0,6,Y,1220:싱글몰트 위스키,5228861,265431000007,https://www.shilladfs.com/estore/kr/ko/p/5228861
더글라스랭 DOUGLAS OP GLEN GARIOCH 12년 700ml,더글라스랭,58.52000000000001,48.0,106.4,112.0,5.0,24,0,0.0,0,N,1220:싱글몰트 위스키,5228860,265431000006,https://www.shilladfs.com/estore/kr/ko/p/5228860
글렌파클라스 35년 700ml,글렌파클라스,901.82,33.0,901.82,1346.0,33.0,55,0,0.0,6,Y,1220:싱글몰트 위스키,5226627,265931000006,https://www.shilladfs.com/estore/kr/ko/p/5226627
글렌파클라스 25년 700ml,글렌파클라스,226.8,40.0,226.8,378.0,40.0,454,0,0.0,6,Y,1220:싱글몰트 위스키,5226626,265931000005,https://www.shilladfs.com/estore/kr/ko/p/5226626
카미키 사쿠라 750ml,카미키,71.4,40.0,95.2,119.0,20.0,49,1,10.0,0,N,1211:블렌디드 위스키,5157329,254631000002,https://www.shilladfs.com/estore/kr/ko/p/5157329
쿠라 럼 캐스크 700ml,쿠라,75.6,44.0,108.0,135.0,20.0,16,0,0.0,6,Y,1211:블렌디드 위스키,5157347,254631000011,https://www.shilladfs.com/estore/kr/ko/p/5157347
쿠라 8년 아와모리 700ml,쿠라,105.04,48.0,105.04,202.0,48.0,9,0,0.0,6,Y,1211:블렌디드 위스키,5157334,254631000012,https://www.shilladfs.com/estore/kr/ko/p/5157334
쿠라 12년 아와모리 700ml,쿠라,132.6,48.0,204.0,255.0,20.0,20,0,0.0,6,Y,1211:블렌디드 위스키,5157335,254631000013,https://www.shilladfs.com/estore/kr/ko/p/5157335
마르스 이와이 750ml,마르스,37.44,42.0,52.0,65.0,20.0,26,0,0.0,6,Y,1211:블렌디드 위스키,5157344,254631000006,https://www.shilladfs.com/estore/kr/ko/p/5157344
마르스 몰티지 코스모 700ml,마르스,79.488,42.0,110.4,138.0,20.0,12,0,0.0,6,Y,1211:블렌디드 위스키,5157332,254631000008,https://www.shilladfs.com/estore/kr/ko/p/5157332
쿠라요시 레귤러 700ml,마츠이,50.76,46.0,50.76,94.0,46.0,12,0,0.0,6,Y,1211:블렌디드 위스키,5157348,254631000014,https://www.shilladfs.com/estore/kr/ko/p/5157348
쿠라요시 셰리 700ml,마츠이,57.75,45.0,57.75,105.0,45.0,23,0,0.0,6,Y,1211:블렌디드 위스키,5157336,254631000015,https://www.shilladfs.com/estore/kr/ko/p/5157336
마츠이 미즈나라 캐스크 700ml,마츠이,57.0,40.0,76.0,95.0,20.0,36,0,0.0,0,N,1220:싱글몰트 위스키,5157337,254631000018,https://www.shilladfs.com/estore/kr/ko/p/5157337
마츠이 사쿠라 캐스크 700ml,마츠이,57.0,40.0,76.0,95.0,20.0,38,0,0.0,6,Y,1220:싱글몰트 위스키,5157338,254631000019,https://www.shilladfs.com/estore/kr/ko/p/5157338
니카 테일러드 700ml,니카,81.0,40.0,108.0,135.0,20.0,68,1,10.0,0,N,1211:블렌디드 위스키,5157353,254631000023,https://www.shilladfs.com/estore/kr/ko/p/5157353
니카 더 세션 700ml,니카,40.81,47.0,40.81,77.0,47.0,25,0,0.0,6,Y,1211:블렌디드 위스키,5157340,254631000024,https://www.shilladfs.com/estore/kr/ko/p/5157340
수퍼 니카 700ml,니카,36.04,47.0,36.04,68.0,47.0,27,0,0.0,6,Y,1211:블렌디드 위스키,5157341,254631000025,https://www.shilladfs.com/estore/kr/ko/p/5157341
더 글렌그란트 12년 1000ml,더 글렌그란트,36.66,53.0,36.66,78.0,53.0,267,0,0.0,6,Y,1220:싱글몰트 위스키,5224926,257131000005,https://www.shilladfs.com/estore/kr/ko/p/5224926
달모어 2008 빈티지 700ml,달모어,,,213.75,225.0,5.0,250,2,10.0,0,N,1220:싱글몰트 위스키,5222079,114431000092,https://www.shilladfs.com/estore/kr/ko/p/5222079
짐빔 베이커스 BBN 750ml,짐빔,45.315000000000005,50.0,85.5,90.0,5.0,96,0,0.0,6,Y,1211:블렌디드 위스키,5221867,109831000029,https://www.shilladfs.com/estore/kr/ko/p/5221867
타운브랜치 켄터키 싱글 몰트 7년 750ml,타운브랜치,27.6,54.0,27.6,60.0,54.0,19,0,0.0,6,Y,1220:싱글몰트 위스키,5219708,262731000002,https://www.shilladfs.com/estore/kr/ko/p/5219708
타운브랜치 트루 케스크 버번 750ml,타운브랜치,36.582,45.0,46.9,67.0,30.0,40,0,0.0,2,Y,1211:블렌디드 위스키,5219706,262731000003,https://www.shilladfs.com/estore/kr/ko/p/5219706
패터캐른 28년 700ml,패터캐른,881.6,5.0,881.6,928.0,5.0,38,0,0.0,6,Y,1220:싱글몰트 위스키,5219286,114431000088,https://www.shilladfs.com/estore/kr/ko/p/5219286
패터캐른 16년 1000ml,패터캐른,74.8125,40.0,118.75,125.0,5.0,13,0,0.0,0,N,1220:싱글몰트 위스키,5219285,114431000086,https://www.shilladfs.com/estore/kr/ko/p/5219285
패터캐른 12년 PX 1000ml,패터캐른,39.78,53.0,76.5,85.0,10.0,16,0,0.0,0,N,1220:싱글몰트 위스키,5219284,114431000085,https://www.shilladfs.com/estore/kr/ko/p/5219284
브룩라디 Port Charlotte 10년 1000ml,브룩라디,,,109.25,115.0,5.0,195,0,0.0,0,N,1220:싱글몰트 위스키,5208379,085131000069,https://www.shilladfs.com/estore/kr/ko/p/5208379
부쉬밀 블랙부쉬 80/20 PX 1000ml,부쉬밀,22.5,55.0,22.5,50.0,55.0,66,0,0.0,6,Y,1211:블렌디드 위스키,5200758,130531000018,https://www.shilladfs.com/estore/kr/ko/p/5200758
더 글렌그란트 18년 1000ml,더 글렌그란트,115.776,40.0,172.8,192.0,10.0,984,2,10.0,0,N,1220:싱글몰트 위스키,5193075,257131000004,https://www.shilladfs.com/estore/kr/ko/p/5193075
발베니 30년 Rare Marrige 700ml ,발베니,3484.2,40.0,3484.2,5807.0,40.0,139,0,0.0,5,Y,1220:싱글몰트 위스키,5188629,112231000032,https://www.shilladfs.com/estore/kr/ko/p/5188629
산토리 월드 위스키 아오 700ml,산토리,37.544000000000004,51.0,72.2,76.0,5.0,397,2,10.0,0,N,1211:블렌디드 위스키,5176108,114131000032,https://www.shilladfs.com/estore/kr/ko/p/5176108
와일드터키 LONGBRANCH 1000ml,와일드터키,30.74,47.0,30.74,58.0,47.0,135,2,10.0,6,Y,1211:블렌디드 위스키,5173188,257231000001,https://www.shilladfs.com/estore/kr/ko/p/5173188
짐빔 바질 하이든 700ml,짐빔,24.94,57.0,24.94,58.0,57.0,76,0,0.0,6,Y,1211:블렌디드 위스키,5169530,109831000019,https://www.shilladfs.com/estore/kr/ko/p/5169530
오켄토션 아메리칸 오크 1000ml,오켄토션,25.37,57.0,25.37,59.0,57.0,22,0,0.0,2,Y,1220:싱글몰트 위스키,5166856,114231000028,https://www.shilladfs.com/estore/kr/ko/p/5166856
탐나불린 올로로소 1000ml,탐나불린,26.5,50.0,26.5,53.0,50.0,107,1,8.0,0,N,1220:싱글몰트 위스키,5166853,114431000073,https://www.shilladfs.com/estore/kr/ko/p/5166853
달모어 30년 700ml,달모어,,,5890.0,6200.0,5.0,10,0,0.0,1,Y,1220:싱글몰트 위스키,5166852,114431000058,https://www.shilladfs.com/estore/kr/ko/p/5166852
주라 28년 700ml,주라,395.352,35.0,581.4,612.0,5.0,93,0,0.0,0,N,1220:싱글몰트 위스키,5166849,114431000046,https://www.shilladfs.com/estore/kr/ko/p/5166849
