역,식당명,rid,카테고리,대분류,1인_아낌,1인_표준,1인_넉넉,confidence,lat,lng,메뉴수,근거,정규화내역
여의도역,도깨비굴,fnznOJ2Zwtvz,"와인바, 레스토랑",바·주류,18200,23000,29000,보통,37.5204236,126.9265677,32,"인당 정규화(바·주류): 메인 32종 1인가 중앙값 23,000원 = 23,000원","수비드 채끝등심 스테이크 63,000원/인 | [Dinner]찹스테이크 59,000원/인 | [All day] 도깨비방망이 55,000원/인 | [Dinner] 빼쉐 39,000원/인 | [Dinner] 도깨비굴라쉬 32,000원/인 | [Dinner] 감바스 32,000원/인 | [All day] 시금치새우크림리조또 29,000원/인 | [Lunch] 언양불고기리조또 29,000원/인 | [Lunch] 토마토해산물리조또 29,000원/인 | [All day]통닭다리도깨비불리조또 29,000원/인 | [Lunch] 도깨비불 파스타 24,000원/인 | [Lunch]쉬림프로제 파스타 24,000원/인 | [Lunch]피칸테올리오 24,000원/인 | [Dinner] 뽀모도로파스타 24,000원/인 | [Dinner]트러플버섯크림파스타 24,000원/인 | [Lunch]스파이시 씨푸드 24,000원/인"
여의도역,창고43 본점,liXYLXsPvfLp,"한우, 소고기",고기,31900,52500,111400,보통,37.5207575,126.9269566,24,"인당 정규화(고기): 메인 18종 1인가 중앙값 35,000원 ×1.5인분 = 52,500원","창고43 양념소갈비 세트(3.4kg) 250,000원/인 | 한우명작 모둠 199,000원/인 | 한우 명품 수제육포 1호 (50g) 130,000원/인 | 설화살치 75,000원/인 | 500시간 숙성 채끝 75,000원/인 | 새우살 72,000원/인 | 설화등심 68,000원/인 | 얼큰 갈비전골 65,000원/인 | 육회 35,000원/인 | 한우 양념등심 정식[한정판매] 35,000원/인 | 매운소갈비찜 25,000원/인 | 창고진한왕갈비탕 23,000원/인 | 양념갈비 석박지볶음밥 22,000원/인 | 양념갈비덮밥 21,000원/인 | 한우얼큰해장국 21,000원/인 | 제철나물 육회비빔밥 18,000원/인"
여의도역,락희안 여의도점,rMcusEIDktwl,중식,중식,25000,39000,46000,보통,37.5248417,126.9241972,23,"인당 정규화(중식): 메인 23종 1인가 중앙값 39,000원 = 39,000원","[NEW] 베이징덕 한마리 99,000원/인 | 전가복 79,000원/인 | 흑후추소스안심 65,000원/인 | [NEW] 베이징덕 반마리 59,000원/인 | 전복팔보채(소) 48,000원/인 | 전복돌판누룽지탕(소) 47,000원/인 | 대파소고기와 꽃빵(4p) 45,000원/인 | 사품냉채 45,000원/인 | 크림새우(소) 42,000원/인 | 깐쇼새우(소) 42,000원/인 | 대게살유산슬(소) 42,000원/인 | 소고기 오향장육 39,000원/인 | 팔색양장피 39,000원/인 | [인기]어향가지새우 38,000원/인 | 연근깐풍기(소) 35,000원/인 | 대파꿔바로우(소) 32,000원/인"
여의도역,여의도삼계탕,juLupIWBU1kP,삼계탕,한식·기타,18000,20000,22000,보통(인원표기 평균),37.5243159,126.9248449,20,"인당(인원표기 평균, 한식·기타): 인원수 적힌 메뉴 9종 ÷인원 평균 = 20,000원","콘치즈순살찜닭 (2인) 44,000원 ÷2인 = 22,000/인 | 콘치즈순살찜닭 (3인) 66,000원 ÷3인 = 22,000/인 | 콘치즈순살찜닭 (4인) 88,000원 ÷4인 = 22,000/인 | 치즈순살찜닭(2인) 40,000원 ÷2인 = 20,000/인 | 치즈순살찜닭(4인) 80,000원 ÷4인 = 20,000/인 | 치즈순살찜닭(3인) 60,000원 ÷3인 = 20,000/인 | 순살찜닭 (2인) 36,000원 ÷2인 = 18,000/인 | 순살찜닭 (4인) 72,000원 ÷4인 = 18,000/인 | 순살찜닭 (3인) 54,000원 ÷3인 = 18,000/인"
여의도역,해봉정육 여의도점,OhyNfk52oGhH,"한우, 소고기",고기,64100,70900,91100,보통,37.5232112,126.9235149,9,"인당 정규화(고기): 메인 9종 1인가 중앙값 47,200원 ×1.5인분 = 70,900원","안창살 100g 49,000원(100g)→1인180g = 88,200/인 | 토시살 100g 39,000원(100g)→1인180g = 70,200/인 | 프리미엄모듬 400g 135,000원(400g)→1인180g = 60,800/인 | 안심 400g 115,000원(400g)→1인180g = 51,800/인 | 특등심 400g 105,000원(400g)→1인180g = 47,200/인 | 특수부위모듬 400g 105,000원(400g)→1인180g = 47,200/인 | 해봉모듬 400g 95,000원(400g)→1인180g = 42,800/인 | 생등심 400g 95,000원(400g)→1인180g = 42,800/인 | 숙성채끝스테이크 400g 95,000원(400g)→1인180g = 42,800/인"
여의도역,서평옥 여의도점,3DxxBiW3Lt81,"소갈비찜, 육전냉면",고기,19500,19500,19500,낮음(메뉴적음),37.5233663,126.9234407,11,"인당 정규화(고기): 메인 1종 1인가 중앙값 13,000원 ×1.5인분 = 19,500원","육회비빔밥 13,000원/인"
여의도역,퀴진알,Hye2vTp7KAdV,"파스타, 레스토랑",웨스턴(양식),28800,32600,41700,보통(인원표기 평균),37.5217254,126.9266154,39,"인당(인원표기 평균, 웨스턴(양식)): 인원수 적힌 메뉴 4종 ÷인원 평균 = 32,600원","Cuisine R Set (3인) 125,000원 ÷3인 = 41,700/인 | (Lunch)2인세트 60,000원 ÷2인 = 30,000/인 | (Lunch)3인세트 90,000원 ÷3인 = 30,000/인 | (Lunch)4인세트 115,000원 ÷4인 = 28,800/인"
여의도역,오쓰세이로무시 여의도점,MWUS8ccnIggS,"일식당, 편백찜",일식,29500,29500,29500,낮음(인원표기 적음),37.5236576,126.9237921,51,"인당(인원표기 평균, 일식): 인원수 적힌 메뉴 1종 ÷인원 평균 = 29,500원","사시미 2인(디너메뉴) 59,000원 ÷2인 = 29,500/인"
여의도역,고메램 여의도점,qTbZbwaSIy3d,양고기,고기,41200,49500,62600,보통,37.5198562,126.9280585,23,"인당 정규화(고기): 메인 10종 1인가 중앙값 33,000원 ×1.5인분 = 49,500원","우니 플래터 (한판) 56,000원/인 | 양고기 5종 세트 49,000원/인 | 관자+우니 플래터 (한판) 43,000원/인 | 양고기 3종 세트 38,000원/인 | 양 살치살 (특수부위) 33,000원/인 | 양 등심 33,000원/인 | 제비추리 (특수부위) 29,000원/인 | 양 설 (특수부위) 27,000원/인 | 관자 플래터 (한판) 16,000원/인 | 안키모 플래터 (한판) 13,000원/인"
여의도역,우나기 욘다이메 키쿠가와 여의도점,AjnmQ05cqrcf,"장어덮밥, 우나기",물고기·해산물,37200,48000,75000,보통,37.5215212,126.9228725,32,"인당 정규화(물고기·해산물): 메인 28종 1인가 중앙값 48,000원 = 48,000원","키쿠로 250,000원/인 | 키쿠향 180,000원/인 | 오기쿠 (예약 전용) 150,000원/인 | 노기쿠 (예약 전용) 120,000원/인 | 참치 모리아와세(27p) 110,000원/인 | 키쿠연 99,000원/인 | 히나기쿠 + (예약 전용) 90,000원/인 | 키쿠주 70,000원/인 | 명란 일품 히츠마부시 60,000원/인 | 우니 이쿠라동 55,000원/인 | 우니 마구로동 55,000원/인 | 욘다이메 키쿠카와 일품 히츠마부시 50,000원/인 | 욘다이메 키쿠카와 일품 우나쥬 48,000원/인 | 명란 히츠마부시 48,000원/인 | 카바야끼 한마리 정식 48,000원/인 | 시라야끼 한마리 정식 48,000원/인"
여의도역,진가 여의도점,pzOH5LeSZZKx,"국물닭갈비, 투움바",웨스턴(양식),23000,23000,29000,보통,37.5217195,126.9266271,9,"인당 정규화(웨스턴(양식)): 메인 5종 1인가 중앙값 23,000원 = 23,000원","🥩1+한우 등심 풀코스 (1인) 39,000원/인 | 💁진가 삼촌카세 (1인) 29,000원/인 | 칠리 치킨스테이크 23,000원/인 | 스파이시 감바스 23,000원/인 | 차돌 숙주볶음 19,000원/인"
여의도역,와인주막차차,Ts1iVjlqzypF,"와인바, 화이트와인",바·주류,25000,27000,33000,보통,37.5229166,126.9241238,34,"인당 정규화(바·주류): 메인 23종 1인가 중앙값 27,000원 = 27,000원","히노마루 시그니처 1823 싱글 몰트 310,000원/인 | 천비향 약주 89,000원/인 | 지평약주 70,000원/인 | 모듬치즈&과일 플래터 49,000원/인 | 차육쌈 39,000원/인 | 떡갈비 치즈인헬 33,000원/인 | [신메뉴]일일한정 수육삼합 33,000원/인 | 삼겹 수육 전골 33,000원/인 | 돼지 목살 된장구이 33,000원/인 | 하몽&모듬 햄 플래 33,000원/인 | 모듬 햄&치즈 플래터 29,000원/인 | 우삼겹 로제 떡볶이 27,000원/인 | 모듬치즈&과일 플래터 HALF 27,000원/인 | 치즈김치전 25,000원/인 | 한우1+ 냉채 카르파치오 25,000원/인 | 생모짜렐라 버섯 페스토 25,000원/인"
여의도역,청도미나리식당 여의도점,RhayL4lCDn4h,"오리고기, 미나리샤브샤브",한식·기타,14200,15500,39000,보통,37.5210891,126.9241521,14,"인당 정규화(한식·기타): 메인 8종 1인가 중앙값 15,500원 = 15,500원","미나리 생오리로스 39,000원/인 | 미나리 생오리전골 39,000원/인 | 미나리 생오리불고기 39,000원/인 | 청도미나리 삼겹살 16,000원/인 | 미나리샤브샤브 15,000원/인 | 미나리 유부새우 샤브샤브 15,000원/인 | 청도미나리 제육볶음 12,000원/인 | 미나리전 9,000원/인"
여의도역,푸에르코 여의도웨스트,SLmlSXJ2g36z,이베리코,고기,49500,94500,111000,보통,37.5215212,126.9228725,13,"인당 정규화(고기): 메인 13종 1인가 중앙값 63,000원 ×1.5인분 = 94,500원","[한우] 한우 스페셜 223,000원/인 | [이베리코 돼지] 시그니처 세트 142,000원/인 | [이베리코 돼지] 푸에르코 세트 116,000원/인 | [한우] 샤또브리앙 74,000원/인 | [한우] 새우살 69,000원/인 | [한우] 치마살 66,000원/인 | [한우] 설화등심 63,000원/인 | [한우] 특안심 58,000원/인 | [이베리코 돼지] 플루마 38,000원/인 | [이베리코 돼지] 황제살 33,000원/인 | 갈비살 26,000원/인 | 항정살 24,000원/인 | 꽃목살 23,000원/인"
여의도역,만유,0dCOIw9OHpXK,"이자카야, 우나기동",일식,39000,43000,48000,보통,37.5203911,126.9266003,11,"인당 정규화(일식): 메인 11종 1인가 중앙값 43,000원 = 43,000원","모둠 사시미 73,000원/인 | 우대갈비 69,000원/인 | 카이센동 정식(LUNCH) 48,000원/인 | 우나기동 정식(LUNCH) 48,000원/인 | 스테이크동 정식(LUNCH) 46,000원/인 | 요세나베(모둠전골) 43,000원/인 | 가리비와 우니크림파스타 39,000원/인 | 갑오징어와 오징어알구이 39,000원/인 | 등갈비볶음 39,000원/인 | 대구스테이크와 바지락술찜 38,000원/인 | 참치타르타르 37,000원/인"
여의도역,무안회관 여의도점,k3iStmrqKwhi,"한식, 낙지",한식·기타,24000,30300,38000,보통(인원표기 평균),37.5248417,126.9241972,36,"인당(인원표기 평균, 한식·기타): 인원수 적힌 메뉴 3종 ÷인원 평균 = 30,300원","보양 모둠 전골 (2인) 76,000원 ÷2인 = 38,000/인 | 낙지 수육 전골 (2인) 58,000원 ÷2인 = 29,000/인 | 한우 수육 전골 (2인) 48,000원 ÷2인 = 24,000/인"
여의도역,차이나플레인,54ZzKpCTZ0Vi,중식,중식,17000,48000,48000,보통,37.5221282,126.9199951,13,"인당 정규화(중식): 메인 13종 1인가 중앙값 48,000원 = 48,000원","전가복 99,000원/인 | X.O 팔보채 75,000원/인 | 꿔바로우 48,000원/인 | 탕수육 48,000원/인 | 중새우 10pcs(칠리,크림,깐풍) 48,000원/인 | 유린기 48,000원/인 | 깐풍기 48,000원/인 | 당선 짜장면 30,000원/인 | 류산슬밥 22,000원/인 | 삼선 짬뽕 17,000원/인 | 새우볶음밥 17,000원/인 | 삼선짜장면 15,000원/인 | 수제군만두5P 12,000원/인"
여의도역,잭슨피자 여의도점,J0hrb8Wq9D7a,"피자, 페페로니",웨스턴(양식),18300,24600,32700,보통,37.5184603,126.9268685,68,"인당 정규화(웨스턴(양식)): 메인 36종 1인가 중앙값 24,600원 = 24,600원","제스티잭슨(L) 39,300원/인 | 레전드(L) 38,800원/인 | 수퍼잭슨(L) 38,800원/인 | 멜팅치즈버거(L) 38,800원/인 | 베이컨체다할라피뇨(L) 36,000원/인 | 디아볼라(L) 34,000원/인 | 아메리칸스피리트(L) 34,000원/인 | 하와이안(L) 33,800원/인 | 그릭콜리지(L) 33,800원/인 | 페퍼로니딜라이트(L) 32,300원/인 | 파이브치즈(L) 31,000원/인 | 페퍼로니(L) 28,300원/인 | 하프&하프(라지) 26,800원/인 | 마가리타(L) 26,800원/인 | 제스티잭슨(R) 26,000원/인 | 수퍼잭슨(R) 25,800원/인"
여의도역,로스옥 여의도점,gRgp9BEWnz5Z,"한우, 한우무한리필",고기,29600,52500,81400,보통,37.5243159,126.9248449,26,"인당 정규화(고기): 메인 14종 1인가 중앙값 35,000원 ×1.5인분 = 52,500원","모둠 로스 155,000원/인 | 한우 차돌 삼합 (페킹돌) 60,000원/인 | 안창살 로스 (생/양념) 60,000원/인 | 쭈꾸미 불고기 58,000원/인 | 토시살 로스 (생/양념) 43,000원/인 | 등심 로스 (생/양념) 39,000원/인 | 손차돌 로스 (생/양념) 35,000원/인 | 등심 대패 로스 (생/양념) 35,000원/인 | 김밥 육회 30,000원/인 | 모둠 수육 (소/대) 25,000원/인 | [포장/배달] 모둠수육 도시락 18,000원/인 | [포장/배달] 차돌 도시락 17,000원/인 | [포장/배달] 불고기 도시락 16,000원/인 | 돼지갈비 김치전골 14,000원/인"
여의도역,경천애인2237,DCV0QKMnq9Cr,"한우, 소고기",고기,27100,38800,86600,보통,37.519746,126.9280666,19,"인당 정규화(고기): 메인 12종 1인가 중앙값 25,800원 ×1.5인분 = 38,800원","살치살(Chuck Flap Tail) 59,500원/인 | 치맛살 (Thin flank) 59,500원/인 | 소갈비살 (Rib finger) 58,500원/인 | 꽃등심 (Rib eye) 57,500원/인 | 스페셜 육회 29,400원/인 | 한우등심불고기 (세트) 27,900원/인 | 한우등심불고기 (단품) 23,800원/인 | 한우 미나리 누룽지밥 21,800원/인 | 올바르게 끓인 갈비탕 18,800원/인 | 제값하는 육회 비빔밥 15,800원/인 | 육개장 반 된장 반, 한우 육된장 11,700원/인 | 걸쭉 한우 된장찌개 9,700원/인"
여의도역,본보야지,Rn4NYsS2ylwy,"파스타, 한우스테이크",웨스턴(양식),22500,25000,28000,보통,37.5246726,126.9267799,20,"인당 정규화(웨스턴(양식)): 메인 19종 1인가 중앙값 25,000원 = 25,000원","Special Set 195,000원/인 | VOYAGE SET 123,000원/인 | Pasta Course 38,000원/인 | 에밀리아식 라자냐 30,000원/인 | 스테이크 오일 파스타 30,000원/인 | 새우,명란 오일 파스타 26,000원/인 | 비프,고르곤졸라 크림 피자 26,000원/인 | 먹물면 새우크림 파스타 26,000원/인 | 스파이시 새우크림 파스타 26,000원/인 | 연어샐러드 25,000원/인 | 포르치니버섯 크림파스타 25,000원/인 | 프로슈토&루꼴라피자 24,000원/인 | 시저샐러드 23,000원/인 | 알리오올리오 23,000원/인 | 콰트로 포르마지오 피자 22,000원/인 | 직화 문어구이 22,000원/인"
여의도역,푸에르코 여의도점,EqIACccJuINu,"이베리코, 파이",고기,49500,93000,111000,보통,37.5238818,126.924138,13,"인당 정규화(고기): 메인 13종 1인가 중앙값 62,000원 ×1.5인분 = 93,000원","[한우] 한우 스페셜 223,000원/인 | [이베리코 돼지] 시그니처 세트 142,000원/인 | [이베리코 돼지] 푸에르코 세트 116,000원/인 | [한우] 샤또브리앙 74,000원/인 | [한우] 새우살 69,000원/인 | [한우] 치마살 66,000원/인 | [한우] 설화등심 62,000원/인 | [한우] 특안심 58,000원/인 | [이베리코 돼지] 플루마 38,000원/인 | [이베리코 돼지] 황제살 33,000원/인 | 갈비살 26,000원/인 | 항정살 24,000원/인 | 꽃목살 23,000원/인"
여의도역,여의도우삼겹집,hDsuwG7qf5hV,"우삼겹, 고기집",고기,28800,30600,34200,보통,37.5210051,126.9238388,21,"인당 정규화(고기): 메인 7종 1인가 중앙값 20,400원 ×1.5인분 = 30,600원","🥩솥뚜껑 소갈비살 150g🥩 27,000원(150g)→1인180g = 32,400/인 | 🥩특한돈 항정살 150g🥩 21,000원(150g)→1인180g = 25,200/인 | 특한돈 14일숙성 삼겹살 150g🥩 17,000원(150g)→1인180g = 20,400/인 | 특한돈 14일숙성 목살 150g🥩 17,000원(150g)→1인180g = 20,400/인 | 특한돈 미나리 생삼겹살 150g🥩 17,000원(150g)→1인180g = 20,400/인 | 🥓솥뚜껑 우삼겹 180g🥓 18,000원(180g)→1인180g = 18,000/인 | (식사메뉴)우삼겹 김치찌개 전골🥘 13,000원/인"
여의도역,우상화로구이 여의도점,iTvwP521ixtx,"소고기, 안거미",고기,22500,43500,54000,보통,37.5238818,126.924138,28,"인당 정규화(고기): 메인 13종 1인가 중앙값 29,000원 ×1.5인분 = 43,500원","숙성 한우 채끝등심 48,000원/인 | 우[牛] 모둠한판 (610g) 129,000원(610g)→1인180g = 38,100/인 | 숙성 참진살 37,000원/인 | 상[賞] 모둠한판 (480g) 96,000원(480g)→1인180g = 36,000/인 | 숙성 안거미살 34,000원/인 | 숙성 LA 진갈비 31,000원/인 | 특제양념 숙성 가닥갈비 29,000원/인 | 1++ 한우 육회 28,000원/인 | 숙성 가닥갈비 28,000원/인 | 봄동 육회비빔밥 15,000원/인 | 차돌 손[手]두부찌개 10,000원/인 | 차돌 통감자된장찌개 10,000원/인 | 소고기 된장 라면 9,000원/인"
여의도역,서울로인 여의도점,Lrh98qnED3qi,"한우, 코스요리",고기,42000,58500,81000,보통,37.5218052,126.9256512,10,"인당 정규화(고기): 메인 3종 1인가 중앙값 39,000원 ×1.5인분 = 58,500원","1++ 숙성 한우 모듬구이 69,000원/인 | 1++ 한우 소 불고기 39,000원/인 | 1++ 한우 육회 비빔밥 17,000원/인"
여의도역,몰트커피바,846ty9dYVGfo,"위스키, 칵테일",바·주류,18200,20500,22000,보통,37.5231039,126.9243728,18,"인당 정규화(바·주류): 메인 6종 1인가 중앙값 20,500원 = 20,500원","치즈플래터 38,000원/인 | 칵테일_아향연 22,000원/인 | 칵테일_여의도 슬링 22,000원/인 | 바게트 부르스게타 19,000원/인 | 바텐더 미니어쳐 스낵 18,000원/인 | 몰트 아포가또(시그니쳐) 12,000원/인"
여의도역,조도,zqElpQm1M765,"이자카야, 와인",일식,17800,24500,30500,보통,37.519225,126.9285868,58,"인당 정규화(일식): 메인 40종 1인가 중앙값 24,500원 = 24,500원","단우관이 69,000원/인 | 조도 제철 사시미 모둠 12종 68,000원/인 | 와규 꼬리 전골 49,000원/인 | 조도 제철 사시미 모둠 반판 36,000원/인 | 나가사키 해물탕 35,000원/인 | 고등어 봉 초밥 35,000원/인 | 화요 25 35,000원/인 | 은대구 적된장 구이 34,000원/인 | 메로 간장 구이 32,000원/인 | 일품 진로 32,000원/인 | 숯불 양념 소갈비 (150g) 30,000원/인 | 조개술찜 29,000원/인 | 안키모 마끼 29,000원/인 | 대왕 임연수 구이 28,000원/인 | 연어 구이 27,000원/인 | 닭 구이 27,000원/인"
여의도역,육랩 여의도점,TARIkNHLJ6o1,"고깃집, 소고기",고기,46100,56200,59000,보통,37.5214704,126.9249738,7,"인당 정규화(고기): 메인 6종 1인가 중앙값 37,500원 ×1.5인분 = 56,200원","진갈비살(120g) 28,000원(120g)→1인180g = 42,000/인 | 한우투플안심 39,900원/인 | 등심(120g) 25,000원(120g)→1인180g = 37,500/인 | 토시살(120g) 25,000원(120g)→1인180g = 37,500/인 | 마늘소갈비(120g) 19,000원(120g)→1인180g = 28,500/인 | 양갈비(230g) 25,000원(230g)→1인180g = 19,600/인"
여의도역,스시도손,t2b2vXzfBgcc,스시오마카세,일식,70000,140000,140000,보통,37.5229862,126.92431,5,"인당 정규화(일식): 메인 5종 1인가 중앙값 140,000원 = 140,000원","private room 180,000원/인 | DINNER OMAKASE 140,000원/인 | ROOM DINNER 140,000원/인 | LUNCH OMAKASE 70,000원/인 | ROOM LUNCH 70,000원/인"
여의도역,미스터향 여의도점,YGcGvk3Uq2fF,"짬뽕, 중식당",중식,15000,33000,45000,보통,37.522327,126.9263576,73,"인당 정규화(중식): 메인 63종 1인가 중앙값 33,000원 = 33,000원","수정방 400,000원/인 | 천지람 350,000원/인 | 사천식오이무침(파이황과) 150,000원/인 | 골드스윙송화강주900ml 90,000원/인 | 광동식전가복 89,000원/인 | 북경식팔선냉채 65,000원/인 | 장군왕52도 500ml 60,000원/인 | 광동식머랭게살볶음 60,000원/인 | 통전복문어팔보채 60,000원/인 | 공부가주(대) 55,000원/인 | 연태고량주(대)500ml 50,000원/인 | 송화강주500ml 50,000원/인 | 북경식난자완스 50,000원/인 | 전복장육해파리냉채 50,000원/인 | 한돈고법동파육 50,000원/인 | 청초육사(고추잡채)+꽃빵 45,000원/인"
여의도역,바다반찬,6MRx6E5JVk7q,"갈비탕, 왕갈비탕",한식·기타,10000,10000,12000,보통,37.5209944,126.9239572,10,"인당 정규화(한식·기타): 메인 10종 1인가 중앙값 10,000원 = 10,000원","전복구이 45,000원/인 | 회무침 35,000원/인 | 싱싱회정식 12,000원/인 | 왕갈비탕 12,000원/인 | 싱싱회초밥 10,000원/인 | 전복해물라면+알밥 10,000원/인 | 한자락전복갈비탕 10,000원/인 | 회덮밥 10,000원/인 | 전복라면 8,000원/인 | 알탕 8,000원/인"
여의도역,스시젠,6vuyClmqoFgB,"초밥, 일식집",일식,110000,110000,110000,낮음(메뉴적음),37.5202651,126.9266868,2,"인당 정규화(일식): 메인 1종 1인가 중앙값 110,000원 = 110,000원","오마카세 디너 110,000원/인"
여의도역,배꼽집 여의도점,ZmPFyjepsHxs,"갈비탕, 파이",한식·기타,27500,34000,40500,낮음(메뉴적음),37.5237983,126.924164,3,"인당 정규화(한식·기타): 메인 2종 1인가 중앙값 34,000원 = 34,000원","배꼽스폐셜(1++한우모듬150g) 47,000원/인 | 이베리코생구이(스페인산, 150g) 21,000원/인"
여의도역,삼씨오화 여의도점,BzvABAkNg6Qk,"술집, pub",바·주류,35000,35000,35000,낮음(인원표기 적음),37.5233663,126.9234407,12,"인당(인원표기 평균, 바·주류): 인원수 적힌 메뉴 1종 ÷인원 평균 = 35,000원","삼씨오화 숙성회 (2인) 70,000원 ÷2인 = 35,000/인"
여의도역,미방 여의도역점,7RdIOJ6KuXCu,"양갈비, 양고기",고기,47600,51000,57800,보통,37.5229368,126.9242785,14,"인당 정규화(고기): 메인 3종 1인가 중앙값 34,000원 ×1.5인분 = 51,000원","프리미엄 프렌치랙(뼈무게제외180g) 43,000원(180g)→1인180g = 43,000/인 | 갈비살(180g) 34,000원(180g)→1인180g = 34,000/인 | 양갈비(뼈무게제외220g) 36,000원(220g)→1인180g = 29,500/인"
신논현역,다몽집 신논현본점,3Et3gAnhaBGi,"고깃집, 안창",고기,29000,30200,33900,보통,37.5017942,127.0271567,20,"인당 정규화(고기): 메인 8종 1인가 중앙값 20,100원 ×1.5인분 = 30,200원","안창갈비(200g) 29,000원(200g)→1인180g = 26,100/인 | 트러플 육회 (1++한우) 23,000원/인 | 깍뚝항정(160g) 20,000원(160g)→1인180g = 22,500/인 | 연목살(170g) 19,000원(170g)→1인180g = 20,100/인 | 삼겹살(170g) 19,000원(170g)→1인180g = 20,100/인 | 깍둑가브리(170g) 19,000원(170g)→1인180g = 20,100/인 | 통갈매기살(200g) 19,000원(200g)→1인180g = 17,100/인 | 돈비너스살(250g) 17,000원(250g)→1인180g = 12,200/인"
신논현역,혜장국,PRVJNV5htrdy,"육개장, 한우육개장",한식·기타,14500,30000,50000,보통,37.5035124,127.0228489,11,"인당 정규화(한식·기타): 메인 10종 1인가 중앙값 30,000원 = 30,000원","한우수육 대 65,000원/인 | 한우차돌박이 수육 60,000원/인 | 한우 전골 50,000원/인 | 한우수육 중 50,000원/인 | 한우 수육(소) 30,000원/인 | 한우 육회 30,000원/인 | 한우 차돌 혜장국 16,000원/인 | 한우 혜장국 특 14,000원/인 | 한우육회비빔밥 13,000원/인 | 한우 혜장국 12,000원/인"
신논현역,고기꾼 김춘배 강남점,y0qEzriB0rd5,"고기집, 갈비살",고기,30600,37800,59400,보통,37.5018446,127.0272056,24,"인당 정규화(고기): 메인 9종 1인가 중앙값 25,200원 ×1.5인분 = 37,800원","한우 특상우설(120g) 34,000원(120g)→1인180g = 51,000/인 | Mb4 와규등심 150g 33,000원(150g)→1인180g = 39,600/인 | Prime 본갈비살 150g 33,000원(150g)→1인180g = 39,600/인 | Prime 토시살150g 29,000원(150g)→1인180g = 34,800/인 | 한우 꾸리살 육회 200g 28,000원(200g)→1인180g = 25,200/인 | 국내산生 갈매기살 150g 18,000원(150g)→1인180g = 21,600/인 | 국내산生 오겹살 150g 17,000원(150g)→1인180g = 20,400/인 | 국내산生목살 180g 17,000원(180g)→1인180g = 17,000/인 | 국내산生 돈갈비살 200g 17,000원(200g)→1인180g = 15,300/인"
신논현역,녘,KLeUM2WJdKNP,"퓨전, 뉴욕스타일레스토랑",웨스턴(양식),20200,29000,31800,보통,37.5028034,127.0266171,16,"인당 정규화(웨스턴(양식)): 메인 14종 1인가 중앙값 29,000원 = 29,000원","우대갈비 스테이크 45,000원/인 | 안심스테이크 43,000원/인 | 녘 스테이크 39,000원/인 | 랍스타 파스타 32,000원/인 | 한우 피자 31,000원/인 | 뇨끼 29,000원/인 | 까르보나라 29,000원/인 | 바질새우피자 29,000원/인 | 봉골레 파스타 26,000원/인 | 트러플 스카치 에그 24,000원/인 | 그린샐러드 19,000원/인 | 샤퀴테리 16,000원/인 | 치즈 플레터 16,000원/인 | 트로피컬 파나코타 12,000원/인"
신논현역,별하곱창 논현본점,i0g0iMrlCO8E,"곱창, 소곱창",고기,29800,29800,33600,보통,37.5075613,127.0240512,8,"인당 정규화(고기): 메인 7종 1인가 중앙값 19,900원 ×1.5인분 = 29,800원","한우곱창전골 43,900원/인 | 별하모둠곱창 22,900원/인 | 특양구이 21,900원/인 | 한우소곱창 19,900원/인 | 소대창 19,900원/인 | 소막창 19,900원/인 | 벌양구이 19,900원/인"
신논현역,흑우정 강남본점,PmRMpq50bBxD,"한우, 흑우",고기,25500,53700,79400,보통,37.5016628,127.0241931,28,"인당 정규화(고기): 메인 18종 1인가 중앙값 35,800원 ×1.5인분 = 53,700원","프리미엄 수원식 소금양념 왕갈비 한판 149,800원/인 | 프리미엄 수원식 소금양념 왕갈비 반판 79,800원/인 | 1% 명품 수제 특 생왕갈비 정식 56,800원/인 | 정통 특 대왕 소갈비찜 56,000원/인 | 0.1% A5고베혈통 꽃등심 600g 179,800원(600g)→1인180g = 53,900/인 | 1% 명품 수제 특 생왕갈비 49,800원/인 | 시그니처 2인 흑 set(700g) 159,800원(700g)→1인180g = 41,100/인 | 0.1% A5 고베혈통 순종 꽃갈비살 39,800원/인 | 청도 미나리 한우1++ 육회 35,800원/인 | 72시간 숙성양념 특양 구이 35,800원/인 | 프리미엄 안동식 마늘 양념 소갈빗살 21,800원/인 | 프리미엄 흑우 소갈빗살 21,800원/인 | 6년근 산양삼 순메밀 왕갈비탕(한정) 20,000원/인 | 명품 한우1++ 뚝배기 불고기 16,000원/인 | 한우 1++ 유자 육회 비빔밥 16,000원/인 | 100% 소고기 들기름 메밀 순면 14,000원/인"
